Id,Label,type,color,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
尔咸,尔咸,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
尚钺,尚钺,author,"#B4B4B4",254,1254,0.037577,3,0.510315,0.528265,622.185222
尚铖,尚铖,author,"#B4B4B4",203,1556,0.03219,3,0.506961,0.521782,0
尚青禾,尚青禾,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
左舜生,左舜生,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
巴尔契斯基,巴尔契斯基,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
庄圻泰,庄圻泰,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
庄永,庄永,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张东皋,张东皋,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张东荪,张东荪,author,"#B4B4B4",2929,50110,1,2,0.796638,0.872362,246976.466207
张凤举,张凤举,author,"#B4B4B4",261,1440,0.050546,3,0.504748,0.525256,0
张刚,张刚,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
张君劢,张君劢,author,"#B4B4B4",577,94266,0.096141,2,0.53958,0.573354,12937.010185
张宏,张宏,author,"#B4B4B4",374,1664,0.094773,3,0.519345,0.544114,0
张志让,张志让,author,"#B4B4B4",1879,5059,0.806177,2,0.656923,0.738876,59287.261563
张志龢,张志龢,author,"#B4B4B4",141,486,0.0257,3,0.491011,0.505848,0
张恨水,张恨水,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张时俊,张时俊,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
张明养,张明养,author,"#B4B4B4",1022,4258,0.322236,2,0.574664,0.629926,9648.701163
张栋举,张栋举,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
张淦,张淦,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张珏,张珏,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张竞存,张竞存,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张西曼,张西曼,author,"#B4B4B4",1629,15306,0.829606,2,0.630592,0.707094,30993.986733
张远昕,张远昕,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
张雪澄,张雪澄,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
张鸿增,张鸿增,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
彭松,彭松,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
徐修,徐修,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
徐如免,徐如免,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
徐撤,徐撤,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
徐相任,徐相任,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
徐系,徐系,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
徐调孚,徐调孚,author,"#B4B4B4",583,3104,0.121795,3,0.534085,0.570684,1245.774458
徐郎,徐郎,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
徐铸成,徐铸成,author,"#B4B4B4",872,2583,0.216109,2,0.562339,0.610857,11237.494628
慕英,慕英,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
戎戈,戎戈,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
戚陈德珍,戚陈德珍,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
戴寒波,戴寒波,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
房龙,房龙,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
托尔斯泰,托尔斯泰,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
抱贞,抱贞,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
拉铁摩尔,拉铁摩尔,author,"#B4B4B4",1152,4294,0.670348,2,0.585791,0.646453,15567.127775
振寰,振寰,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
敏之,敏之,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
文宜,文宜,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
斯诺,斯诺,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
新武,新武,author,"#B4B4B4",261,3585,0.050546,3,0.504748,0.525256,0
方与严,方与严,author,"#B4B4B4",361,690,0.052953,3,0.510183,0.537249,2129.160969
方扬,方扬,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
方治平,方治平,author,"#B4B4B4",603,2850,0.094597,2,0.541512,0.576659,8187.351899
方禺,方禺,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
施佑铭,施佑铭,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
施复亮,施复亮,author,"#B4B4B4",2613,33204,0.970434,2,0.748715,0.832189,151728.674524
施艾,施艾,author,"#B4B4B4",242,422,0.040698,3,0.497282,0.518688,1003.165013
施贻,施贻,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
明养,明养,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
明子,明子,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
易水,易水,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
春光,春光,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
晓敷,晓敷,author,"#B4B4B4",374,1664,0.094773,3,0.519345,0.544114,0
晶远,晶远,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
曹介植,曹介植,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
曹樸,曹樸,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
曾守约,曾守约,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
曾琦,曾琦,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
曾瑞,曾瑞,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
月伶,月伶,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
朝华,朝华,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
木林,木林,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
朱健飞,朱健飞,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
朱彬元,朱彬元,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
朱洗,朱洗,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
朱自珍,朱自珍,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
李健吾,李健吾,author,"#B4B4B4",1112,5982,0.650238,2,0.582322,0.641368,12801.042743
李兆,李兆,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
李公朴,李公朴,author,"#B4B4B4",435,1748,0.101899,3,0.523562,0.551869,2234.555728
李善卷,李善卷,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
李时中,李时中,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
李自强,李自强,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
杜迈之,杜迈之,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
来秋,来秋,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
杨佑贤,杨佑贤,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
杨作雨,杨作雨,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
杨动,杨动,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
杨学纯,杨学纯,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
杨宗亿,杨宗亿,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
杨愚,杨愚,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
杨穗,杨穗,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
杨荣国,杨荣国,author,"#B4B4B4",231,399,0.026149,3,0.490032,0.512798,7075.980384
杨蔚,杨蔚,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
杨霁云,杨霁云,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
林松,林松,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
林汉达,林汉达,author,"#B4B4B4",374,3320,0.094773,3,0.519345,0.544114,0
林焕平,林焕平,author,"#B4B4B4",1683,47019,0.410455,2,0.636099,0.713959,61246.025989
林谷,林谷,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
林陵蓉,林陵蓉,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
柏有仁,柏有仁,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
柯灵,柯灵,author,"#B4B4B4",374,2493,0.094773,3,0.519345,0.544114,0
柳蕴,柳蕴,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
树鹃,树鹃,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
桑弧,桑弧,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
梁纯夫,梁纯夫,author,"#B4B4B4",978,6697,0.159424,2,0.570993,0.624333,38347.202131
梅兰芳,梅兰芳,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
梅湜,梅湜,author,"#B4B4B4",261,2157,0.050546,3,0.504748,0.525256,0
梧轩,梧轩,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
欧罗,欧罗,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
正非,正非,author,"#B4B4B4",203,782,0.03219,3,0.506961,0.521782,0
民语,民语,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
永先,永先,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
汝德,汝德,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
江同,江同,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
汤心仪,汤心仪,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
汪大煊,汪大煊,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
沈兹九,沈兹九,author,"#B4B4B4",494,1077,0.109824,3,0.527707,0.559369,1812.799955
沈来秋,沈来秋,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
沈若谷,沈若谷,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
沈钧儒,沈钧儒,author,"#B4B4B4",1429,4650,0.357369,2,0.610999,0.681668,62322.391413
沙溪,沙溪,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
洛明,洛明,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
洪谦,洪谦,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
济之,济之,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
浩川,浩川,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
海魂,海魂,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
涵先,涵先,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
深公,深公,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
清涟,清涟,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
渠之,渠之,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
游牧,游牧,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
湘渔,湘渔,author,"#B4B4B4",261,4296,0.050546,3,0.504748,0.525256,0
潘光旦,潘光旦,author,"#B4B4B4",1624,32957,0.675499,2,0.630087,0.706458,118721.277746
潘大逵,潘大逵,author,"#B4B4B4",254,3246,0.037577,3,0.510315,0.528265,622.185222
潘安业,潘安业,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
潘梓年,潘梓年,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
潘焕昆,潘焕昆,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
潘立桐,潘立桐,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
灕流,灕流,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
炎火,炎火,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
焦敏之,焦敏之,author,"#B4B4B4",358,1281,0.061227,2,0.523841,0.545512,5231.696363
爱思金,爱思金,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
独郑步,独郑步,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
王__,王__,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
王善淳,王善淳,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
王子敬,王子敬,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
王琦,王琦,author,"#B4B4B4",1753,8573,0.760353,2,0.643383,0.722858,72922.53111
王碎若,王碎若,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
王绍鏊,王绍鏊,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
王若飞,王若飞,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
王赣愚,王赣愚,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
王铁猴,王铁猴,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
王雨桐,王雨桐,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
甘敏,甘敏,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
田禾,田禾,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
申迟,申迟,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
白英,白英,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
直心,直心,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
瞿荆洲,瞿荆洲,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
知廉,知廉,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
石城,石城,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
石如,石如,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
石梅,石梅,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
石渊,石渊,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
祝公健,祝公健,author,"#B4B4B4",544,1672,0.077187,3,0.522588,0.560514,8588.572987
秉志,秉志,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
秋原,秋原,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
程力方,程力方,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
程及,程及,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
程启钧,程启钧,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
程澄之,程澄之,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
穆欣,穆欣,author,"#B4B4B4",603,1874,0.137641,2,0.541512,0.576659,6223.424568
穆涛,穆涛,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
立垒,立垒,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
章乃器,章乃器,author,"#B4B4B4",501,1210,0.123616,2,0.534012,0.563692,3475.625324
章榴,章榴,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
章锡琛,章锡琛,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
童润之,童润之,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
竹云龙,竹云龙,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
笪移今,笪移今,author,"#B4B4B4",1347,15994,0.691273,2,0.603313,0.671243,33805.674821
简樸,简樸,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
箫明,箫明,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
纪鲁,纪鲁,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
绀弩,绀弩,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
罗任一,罗任一,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
罗努生,罗努生,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
罗守信,罗守信,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
罗尔鲍,罗尔鲍,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
罗斯福,罗斯福,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
罗贝慈,罗贝慈,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
翁文灏,翁文灏,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
耀羣,耀羣,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
老圣,老圣,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
老舍,老舍,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
耿介怀,耿介怀,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
耿济之,耿济之,author,"#B4B4B4",374,1664,0.094773,3,0.519345,0.544114,0
肇世,肇世,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
肯明斯,肯明斯,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
胡大庆,胡大庆,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
胡思濂,胡思濂,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
胡经纬,胡经纬,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
胡绳,胡绳,author,"#B4B4B4",1672,4364,0.713861,2,0.634969,0.71256,71911.791897
舒湮,舒湮,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
舜生,舜生,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
艾艾,艾艾,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
艾芜,艾芜,author,"#B4B4B4",515,1112,0.123243,3,0.529198,0.562039,38191.377963
艾莤,艾莤,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
花西里,花西里,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
苏东,苏东,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
苦人,苦人,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
范樸斋,范樸斋,author,"#B4B4B4",259,952,0.060159,3,0.511576,0.529494,2336.091365
荃麟,荃麟,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
草草,草草,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
莊稼,莊稼,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
莫同尧,莫同尧,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
莫启欧,莫启欧,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
莫白水,莫白水,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
莫闻,莫闻,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
葛一虹,葛一虹,author,"#B4B4B4",583,1554,0.121795,3,0.534085,0.570684,1245.774458
董浩,董浩,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
董渭川,董渭川,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
蒋畴余,蒋畴余,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
蒲作,蒲作,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
蓝光,蓝光,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
蔡楚生,蔡楚生,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
薛光前,薛光前,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
薛汕,薛汕,author,"#B4B4B4",793,1943,0.141225,2,0.556058,0.600814,14533.91342
虞人平,虞人平,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
虞德林,虞德林,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
衍棣,衍棣,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
观察者,观察者,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
言复,言复,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
警予,警予,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
许寿裳,许寿裳,author,"#B4B4B4",1199,7374,0.320685,2,0.589921,0.652428,21369.444641
许癀平,许癀平,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
诸慧,诸慧,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
调孚,调孚,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
谈兵,谈兵,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
谢尚光,谢尚光,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
谷荣,谷荣,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
贝塞尔,贝塞尔,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
费哲,费哲,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
贺湄,贺湄,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
辛海,辛海,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
辛笛,辛笛,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
迻山,迻山,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
退知,退知,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
邓初氏,邓初氏,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
邵冲霄,邵冲霄,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
邵力子,邵力子,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
邵嘉陵,邵嘉陵,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
郑光昭,郑光昭,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
郑初民,郑初民,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
郑独步,郑独步,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
郭沬若,郭沬若,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
金向凡,金向凡,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
钟宣,钟宣,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
钟百频,钟百频,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
钱端升,钱端升,author,"#B4B4B4",950,7032,0.598013,2,0.568681,0.620773,11315.985165
铁僧,铁僧,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
闻一多,闻一多,author,"#B4B4B4",254,1254,0.037577,3,0.510315,0.528265,622.185222
闻家駰,闻家駰,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
闻家驷,闻家驷,author,"#B4B4B4",672,2017,0.143283,3,0.540619,0.581998,8592.784564
闾方,闾方,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
阿凌,阿凌,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
阿希敦,阿希敦,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
阿特里,阿特里,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
陆平,陆平,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
陆诒,陆诒,author,"#B4B4B4",1166,15854,0.23383,2,0.587015,0.648233,24478.230119
陆青,陆青,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
陈亦丹,陈亦丹,author,"#B4B4B4",603,1874,0.137641,2,0.541512,0.576659,6223.424568
陈元良,陈元良,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈兆珂,陈兆珂,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈家康,陈家康,author,"#B4B4B4",363,899,0.064045,3,0.511443,0.538224,2228.722964
陈封雄,陈封雄,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
陈尚藩,陈尚藩,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈志忠,陈志忠,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
陈时臬,陈时臬,author,"#B4B4B4",653,5161,0.150402,2,0.545265,0.583016,4547.220568
陈明文,陈明文,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
陈烟桥刻,陈烟桥刻,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
陈翰伯,陈翰伯,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
陈范,陈范,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
陈菊珍,陈菊珍,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
陈轲,陈轲,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈辛,陈辛,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
隐民,隐民,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
雨生,雨生,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
雷诺斯,雷诺斯,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
雷铭,雷铭,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
青蛉,青蛉,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
