Id,Label,type,type2,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,color
王沿津,王沿津,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
王良嘉,王良嘉,author,author,0,1,1,0,5,5,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
王铁华,王铁华,author,author,0,1,1,0,2,2,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
田汉,田汉,author,author,0,5,5,0,19,19,0.057136,4,0.293966,0.324916,49435.608985,"#B4B4B4"
秦牧,秦牧,author,author,0,4,4,0,8,8,0.035575,4,0.278299,0.300922,25271.52795,"#B4B4B4"
端木泉,端木泉,author,author,0,1,1,0,2,2,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
米尔尼柯夫,米尔尼柯夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
维希聂夫斯基,维希聂夫斯基,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
胡剑,胡剑,author,author,0,2,2,0,3,3,0.009908,6,0.256734,0.264895,3082.882884,"#B4B4B4"
胡秋原,胡秋原,author,author,0,1,1,0,6,6,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
臧克家,臧克家,author,author,0,6,6,0,15,15,0.069026,4,0.307065,0.343111,111933.73867,"#B4B4B4"
艾秋飙,艾秋飙,author,author,0,2,2,0,3,3,0.009085,6,0.257322,0.264502,2469.181066,"#B4B4B4"
苏尔,苏尔,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
苏尔齐伯格,苏尔齐伯格,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
范蕙,范蕙,author,author,0,1,1,0,7,7,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
萧明,萧明,author,author,0,1,1,0,5,5,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
葛罗宾,葛罗宾,author,author,0,1,1,0,15,15,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
葭水,葭水,author,author,0,1,1,0,3,3,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
袁水拍,袁水拍,author,author,0,3,3,0,4,4,0.048025,4,0.287738,0.315599,26918.87398,"#B4B4B4"
袁西华,袁西华,author,author,0,2,2,0,3,3,0.007406,6,0.254584,0.260782,1308.789894,"#B4B4B4"
裘维瑛,裘维瑛,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
许傑,许傑,author,author,0,1,1,0,4,4,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
许杰,许杰,author,author,0,5,5,0,6,6,0.051526,4,0.292274,0.322454,54626.002232,"#B4B4B4"
费稳,费稳,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
贺依,贺依,author,author,0,1,1,0,3,3,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
赵兰坪,赵兰坪,author,author,0,2,2,0,6,6,0.025064,4,0.269813,0.286682,6997.545668,"#B4B4B4"
赵得之,赵得之,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
赵铭,赵铭,author,author,0,1,1,0,7,7,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
达伊金,达伊金,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
邵力子,邵力子,author,author,0,3,3,0,7,7,0.057307,4,0.299113,0.33212,209004.975341,"#B4B4B4"
郑森禹,郑森禹,author,author,0,3,3,0,12,12,0.022982,4,0.267439,0.282625,7381.822066,"#B4B4B4"
郭生,郭生,author,author,0,3,3,0,8,8,0.041353,4,0.282068,0.306867,22378.275705,"#B4B4B4"
金枫,金枫,author,author,0,2,2,0,3,3,0.013933,6,0.25903,0.269211,1068.922375,"#B4B4B4"
钱端升,钱端升,author,author,0,3,3,0,8,8,0.033288,4,0.277341,0.299314,24228.525657,"#B4B4B4"
铁霍诺夫,铁霍诺夫,author,author,0,1,1,0,3,3,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
镜民,镜民,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
阿特拉斯,阿特拉斯,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
陆复初,陆复初,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
陆钦墀,陆钦墀,author,author,0,2,2,0,4,4,0.012419,6,0.258687,0.26857,3139.053594,"#B4B4B4"
陈康成,陈康成,author,author,0,1,1,0,2,2,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
陈志中,陈志中,author,author,0,1,1,0,2,2,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
陈曦,陈曦,author,author,0,1,1,0,4,4,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
陈锺浩,陈锺浩,author,author,0,1,1,0,12,12,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
陈鼎龢,陈鼎龢,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
项黎,项黎,author,author,0,1,1,0,2,2,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
马哲民,马哲民,author,author,0,2,2,0,4,4,0.015593,4,0.261829,0.272556,1497.955959,"#B4B4B4"
马超俊,马超俊,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
骆闻,骆闻,author,author,0,1,1,0,3,3,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
高尔金,高尔金,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
高扬,高扬,author,author,0,1,1,0,2,2,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
魏矢,魏矢,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
鲁小詹,鲁小詹,author,author,0,1,1,0,2,2,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
鲍乐蒂,鲍乐蒂,author,author,0,1,1,0,2,2,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
黄药眠,黄药眠,author,author,0,5,5,0,31,31,0.050265,4,0.291722,0.321645,71035.109722,"#B4B4B4"
黎舫,黎舫,author,author,0,1,1,0,2,2,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
B._Ifor_Evans,B._Ifor_Evans,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Bercovici，K.,Bercovici，K.,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
Clark，B.,Clark，B.,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
E.C.,E.C.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
F._Geyrasi,F._Geyrasi,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
Francis_Sill_wickwrne,Francis_Sill_wickwrne,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Hogg，P.,Hogg，P.,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
Kenneth_de_Coorcy,Kenneth_de_Coorcy,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Lebedev-kumach，V.,Lebedev-kumach，V.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Maurice_Hinbu,Maurice_Hinbu,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Mewhinnie,Mewhinnie,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Milner，I.,Milner，I.,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
Mokrousov，B.,Mokrousov，B.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Phillis_Bentley,Phillis_Bentley,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Richard_D._Moalar,Richard_D._Moalar,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Stantey_Barnes,Stantey_Barnes,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
__塞鲁,__塞鲁,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
一学生,一学生,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
一生,一生,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
一记者,一记者,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
丁一,丁一,author,author,0,3,3,0,4,4,0.036882,4,0.280531,0.304439,30195.800322,"#B4B4B4"
丁易,丁易,author,author,0,4,4,0,7,7,0.030498,4,0.274325,0.294414,23181.308967,"#B4B4B4"
丁波,丁波,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
丁玲,丁玲,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
丁西林,丁西林,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
万影,万影,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
万昭__,万昭__,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
万歌,万歌,author,author,0,1,1,0,3,3,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
万英,万英,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
不耳,不耳,author,author,0,1,1,0,2,2,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
丘八大,丘八大,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
东方晦之,东方晦之,author,author,0,5,5,0,9,9,0.04697,4,0.287025,0.314633,51222.286068,"#B4B4B4"
严亚明,严亚明,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
严信民,严信民,author,author,0,2,2,0,10,10,0.007426,6,0.250608,0.258067,1281.320251,"#B4B4B4"
严克,严克,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
严奇,严奇,author,author,0,1,1,0,2,2,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
严景矅,严景矅,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
严问天,严问天,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
丹尼尔,丹尼尔,author,author,0,2,2,0,2,2,0.036153,4,0.278676,0.301416,17466.243419,"#B4B4B4"
乔治六世,乔治六世,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
乔治高,乔治高,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
于右任,于右任,author,author,0,2,2,0,2,2,0.049085,4,0.291013,0.320432,143445.420913,"#B4B4B4"
于斌,于斌,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
于殷,于殷,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
于蒪,于蒪,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
云中,云中,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
云彬,云彬,author,author,0,2,2,0,5,5,0.017271,4,0.263317,0.275253,2309.528993,"#B4B4B4"
仁荪,仁荪,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
以君,以君,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
任华,任华,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
任四维,任四维,author,author,0,2,2,0,2,2,0.013933,6,0.25903,0.269211,1068.922375,"#B4B4B4"
伊凡诺夫,伊凡诺夫,author,author,0,1,1,0,4,4,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伊利奥特,伊利奥特,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
伊古斯,伊古斯,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伍同伐,伍同伐,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
伍启元,伍启元,author,author,0,2,2,0,3,3,0.01658,4,0.263037,0.274747,2532.570767,"#B4B4B4"
伏冷斯基,伏冷斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伏斯克列兴斯基,伏斯克列兴斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伏斯克列辛斯基,伏斯克列辛斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伯伟,伯伟,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
伯华,伯华,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
伯韩,伯韩,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
但维斯,但维斯,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
何其芳,何其芳,author,author,0,2,2,0,3,3,0.020605,4,0.265733,0.279568,2240.958723,"#B4B4B4"
何应钦,何应钦,author,author,0,2,2,0,2,2,0.049085,4,0.291013,0.320432,143445.420913,"#B4B4B4"
何惧,何惧,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
何成濬,何成濬,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何方,何方,author,author,0,2,2,0,2,2,0.00483,6,0.248976,0.254235,949.996642,"#B4B4B4"
何满子,何满子,author,author,0,1,1,0,2,2,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
何达,何达,author,author,0,2,2,0,2,2,0.020905,4,0.2674,0.282502,9662.862326,"#B4B4B4"
余伯约,余伯约,author,author,0,4,4,0,22,22,0.057119,4,0.297576,0.330018,80269.782274,"#B4B4B4"
余剡溪,余剡溪,author,author,0,2,2,0,2,2,0.011432,6,0.25743,0.26621,1351.945946,"#B4B4B4"
余所亚,余所亚,author,author,0,2,2,0,2,2,0.023763,4,0.269186,0.285604,5648.82377,"#B4B4B4"
余林,余林,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
侯外卢,侯外卢,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
侯外庐,侯外庐,author,author,0,4,4,0,5,5,0.035471,4,0.279474,0.30281,55887.535668,"#B4B4B4"
俊生,俊生,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
保波雪夫斯基,保波雪夫斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
俞焕文,俞焕文,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
傅彬然,傅彬然,author,author,0,2,2,0,2,2,0.021116,4,0.266861,0.281558,4584.399127,"#B4B4B4"
傅雷,傅雷,author,author,0,3,3,0,4,4,0.030641,4,0.274731,0.295033,25514.788294,"#B4B4B4"
光军,光军,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
光涛,光涛,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
克拉伊诺夫,克拉伊诺夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
全杨,全杨,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
公健,公健,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
公孙未央,公孙未央,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
再生侯北人,再生侯北人,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
冯乃超,冯乃超,author,author,0,3,3,0,5,5,0.032007,4,0.27639,0.297764,22501.230658,"#B4B4B4"
冯克,冯克,author,author,0,3,3,0,3,3,0.015629,6,0.260761,0.27247,5799.789435,"#B4B4B4"
冯少山,冯少山,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
冯虚,冯虚,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
冶人,冶人,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
冷红,冷红,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
冷遹,冷遹,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
冷风,冷风,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
凌端仁,凌端仁,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
刘增华,刘增华,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘宝希,刘宝希,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘尊棋,刘尊棋,author,author,0,7,7,0,12,12,0.06345,4,0.303769,0.33875,159752.576902,"#B4B4B4"
刘清扬,刘清扬,author,author,0,2,2,0,5,5,0.007839,6,0.253418,0.26122,3595.302137,"#B4B4B4"
刘瑞林,刘瑞林,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
刘赤柯夫,刘赤柯夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
刘迺诚,刘迺诚,author,author,0,2,2,0,8,8,0.038372,6,0.282412,0.307658,43708.405706,"#B4B4B4"
别斯巴洛夫,别斯巴洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
别赫尔,别赫尔,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
力丁,力丁,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
加也夫,加也夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
加聂夫,加聂夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
励吾,励吾,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
劳莹,劳莹,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
北人,北人,author,author,0,3,3,0,3,3,0.022812,4,0.268348,0.28421,10870.037163,"#B4B4B4"
匡扶,匡扶,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
华聚六,华聚六,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
华臣,华臣,author,author,0,1,1,0,2,2,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
卡夫达诺夫,卡夫达诺夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡尔平斯基,卡尔平斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡尔明,卡尔明,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡拉华叶娃,卡拉华叶娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卢剑公,卢剑公,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
卢铎,卢铎,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
友非,友非,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
反对内战,反对内战,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
叔伟,叔伟,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
叔梁,叔梁,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
古柏,古柏,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
史国卫,史国卫,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
史笃,史笃,author,author,0,1,1,0,2,2,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
史维特洛夫,史维特洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶君,叶君,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
叶尔马萧夫,叶尔马萧夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶帆,叶帆,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
叶文雄,叶文雄,author,author,0,2,2,0,2,2,0.029958,6,0.268874,0.289575,12530.969175,"#B4B4B4"
叶理夫,叶理夫,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
叶行,叶行,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
叶鲁萨里姆斯基,叶鲁萨里姆斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
司马星,司马星,author,author,0,1,1,0,9,9,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
吉人,吉人,author,author,0,2,2,0,2,2,0.015577,4,0.263149,0.274949,7074.175998,"#B4B4B4"
吕剑,吕剑,author,author,0,2,2,0,4,4,0.019963,4,0.26665,0.281187,9788.809391,"#B4B4B4"
吕德润,吕德润,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
吴世昌,吴世昌,author,author,0,5,5,0,28,28,0.052092,4,0.291883,0.321881,50636.41125,"#B4B4B4"
吴大琨,吴大琨,author,author,0,2,2,0,3,3,0.022419,4,0.268562,0.284525,13936.761809,"#B4B4B4"
吴晓,吴晓,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
吴王琨,吴王琨,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
吴磊伯,吴磊伯,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴祖光,吴祖光,author,author,0,3,3,0,7,7,0.023815,4,0.267709,0.283097,5090.860628,"#B4B4B4"
吴纪,吴纪,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
吴育英,吴育英,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴荣甲,吴荣甲,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
吴藻溪,吴藻溪,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
吴铁,吴铁,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
周依维,周依维,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
周先庚,周先庚,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
周冠羣,周冠羣,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
周振甫,周振甫,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
周斧冰,周斧冰,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
周波,周波,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
周煦良,周煦良,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
周知,周知,author,author,0,2,2,0,2,2,0.009429,6,0.254566,0.263446,2922.430592,"#B4B4B4"
周缉熙,周缉熙,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
周钢鸣,周钢鸣,author,author,0,3,3,0,4,4,0.033037,4,0.276473,0.297898,15481.047241,"#B4B4B4"
周雍能,周雍能,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
味橄,味橄,author,author,0,2,2,0,2,2,0.038372,6,0.282412,0.307658,43708.405706,"#B4B4B4"
唐庆增,唐庆增,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
唐弢,唐弢,author,author,0,3,3,0,6,6,0.041353,4,0.282068,0.306867,22378.275705,"#B4B4B4"
唐秉文,唐秉文,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
土匈诺夫,土匈诺夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
坦宁保姆,坦宁保姆,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
士伐维奇,士伐维奇,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
夏吉洛夫,夏吉洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
夏孟辉,夏孟辉,author,author,0,1,1,0,4,4,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
夏康农,夏康农,author,author,0,8,8,0,19,19,0.067436,4,0.304618,0.339953,221535.655775,"#B4B4B4"
夏炎德,夏炎德,author,author,0,7,7,0,10,10,0.050308,6,0.289219,0.318357,60436.05186,"#B4B4B4"
夏迪蒙,夏迪蒙,author,author,0,2,2,0,2,2,0.009429,6,0.254566,0.263446,2922.430592,"#B4B4B4"
大愿,大愿,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
大荒,大荒,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
天凡,天凡,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
天父,天父,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
天顽,天顽,author,author,0,1,1,0,2,2,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
奥凯,奥凯,author,author,0,1,1,0,2,2,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
奥歇鲁克,奥歇鲁克,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
姚苏凤,姚苏凤,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
姜亮夫,姜亮夫,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
姜庆湘,姜庆湘,author,author,0,5,5,0,6,6,0.025642,4,0.269167,0.285738,19239.408389,"#B4B4B4"
姜鹏翊,姜鹏翊,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
存真,存真,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
