Id,Label,type,type2,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
云鹤,云鹤,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
互保,互保,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
互怨,互怨,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
五九,五九,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
五二,五二,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
五卅,五卅,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
五国,五国,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
五块,五块,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
五斗,五斗,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
五更,五更,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
五月节,五月节,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
五路,五路,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
五项原则,五项原则,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
亚历山大,亚历山大,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007382,4,0.272023,0.290439,0
亚洲各国,亚洲各国,notion,notion,"#FFFF00",0,2,2,0,2,2,0.0174,4,0.300344,0.333795,3248.63834
亚瑟,亚瑟,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
亚美利加,亚美利加,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
亟待,亟待,notion,notion,"#FFFF00",0,2,2,0,2,2,0.0174,4,0.300344,0.333795,3248.63834
亟需,亟需,notion,notion,"#FFFF00",0,1,1,0,2,2,0.010019,4,0.281315,0.305617,0
交侵,交侵,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
交卷,交卷,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
产米,产米,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
产销,产销,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
产鱼,产鱼,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
享乐主义,享乐主义,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
京沪线,京沪线,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
京都,京都,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
亲日,亲日,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
亲民之官,亲民之官,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
亲爱,亲爱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
亲美派,亲美派,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
亲自,亲自,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
亲自出马,亲自出马,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
人事制度,人事制度,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
人像,人像,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
人心思变,人心思变,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
人心浮动,人心浮动,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
人才济济,人才济济,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
人文主义者,人文主义者,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
人权宣言,人权宣言,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
人枪,人枪,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
人民代表大会,人民代表大会,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
人民政府,人民政府,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
人民解放战争,人民解放战争,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
人海,人海,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
人物誌,人物誌,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
人生哲学,人生哲学,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
人生态度,人生态度,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
人祸,人祸,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
人缴,人缴,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
人间地狱,人间地狱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
什感,什感,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
什谈,什谈,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
仇者,仇者,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
今夏,今夏,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
今罪言,今罪言,notion,notion,"#FFFF00",0,2,2,0,2,2,0.002601,4,0.253999,0.257857,0.445584
从七杀,从七杀,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
从伪,从伪,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
从大,从大,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
从媚,从媚,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
从平,从平,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
从根本上,从根本上,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
从洋,从洋,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
从米,从米,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
从纪德,从纪德,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
从金,从金,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
仓促,仓促,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
仓卒,仓卒,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
代电,代电,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
代表大会,代表大会,notion,notion,"#FFFF00",0,4,4,0,8,8,0.024839,4,0.315729,0.354127,14240.721401
代言人,代言人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
代议制,代议制,notion,notion,"#FFFF00",0,1,1,0,3,3,0.006776,4,0.269878,0.286786,0
以内,以内,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
以办,以办,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
以孔,以孔,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
以战,以战,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
以明,以明,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
以爱,以爱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
以物,以物,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
以绳,以绳,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
以美,以美,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
仪仗队,仪仗队,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
仰望,仰望,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
仲夏,仲夏,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
价新评,价新评,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
价涨,价涨,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
价钱,价钱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
任意,任意,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
任择,任择,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
仿徨,仿徨,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00116,4,0.252722,0.255343,0
伊登,伊登,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
伏击战,伏击战,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013998,4,0.287989,0.31594,2083.189656
休养地,休养地,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
休矣,休矣,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
众醉独醒,众醉独醒,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
众院,众院,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
优势,优势,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
伙头,伙头,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
伙食,伙食,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
会稽山,会稽山,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
会记,会记,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
传讯,传讯,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
传说,传说,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013269,4,0.285606,0.312319,1819.172129
传载,传载,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
伤害,伤害,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
伦着,伦着,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
伪谬,伪谬,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
估价,估价,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013269,4,0.285606,0.312319,1819.172129
估量,估量,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
伴侣,伴侣,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
伸张正义,伸张正义,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
佈告,佈告,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
低估,低估,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
低调,低调,notion,notion,"#FFFF00",0,4,4,0,4,4,0.012265,4,0.279434,0.302704,4466.252205
体认,体认,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
体难,体难,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
体验,体验,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
何其芳,何其芳,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
何妨,何妨,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
何来,何来,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
何爲,何爲,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
何辜,何辜,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
余德谋,余德谋,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
余所,余所,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
余绪,余绪,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
佚史,佚史,notion,notion,"#FFFF00",0,1,1,0,5,5,0.005684,4,0.265963,0.279968,0
佛尔,佛尔,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
佛山,佛山,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
佛拉,佛拉,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
佛朗歌,佛朗歌,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
作主,作主,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
作呕,作呕,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
作品集,作品集,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
佩弦,佩弦,notion,notion,"#FFFF00",0,2,2,0,2,2,0.002601,4,0.253999,0.257857,0.445584
例外,例外,notion,notion,"#FFFF00",0,3,3,0,3,3,0.020859,4,0.30483,0.339946,6542.895522
例證,例證,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
供词,供词,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
依旧,依旧,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
依法,依法,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
侧评,侧评,notion,notion,"#FFFF00",0,1,1,0,1,1,0.001607,4,0.253991,0.257815,0
侨商,侨商,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
侨团,侨团,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
侨情,侨情,notion,notion,"#FFFF00",0,2,2,0,2,2,0.015494,4,0.293906,0.324679,2460.12156
侯外庐,侯外庐,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
侵华,侵华,notion,notion,"#FFFF00",0,3,3,0,3,3,0.023287,4,0.313782,0.351645,7713.258438
侵台,侵台,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
便宜,便宜,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
俄人,俄人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
俗传,俗传,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
保健,保健,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
保卫者,保卫者,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
保大,保大,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
保守政府,保守政府,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
保安,保安,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
保校,保校,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
保皇,保皇,notion,notion,"#FFFF00",0,2,2,0,2,2,0.015175,4,0.292144,0.322112,2504.849578
保警,保警,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
保镖,保镖,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
俞鸿钧,俞鸿钧,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
信合社,信合社,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
信行,信行,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
信袋,信袋,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
信通,信通,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
候选,候选,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
候鸟,候鸟,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
借屍,借屍,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
值得注意,值得注意,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
假想,假想,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
偏流,偏流,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00116,4,0.252722,0.255343,0
偏而,偏而,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
做事,做事,notion,notion,"#FFFF00",0,2,2,0,2,2,0.009209,4,0.274744,0.295015,1739.201755
做些什,做些什,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
做人,做人,notion,notion,"#FFFF00",0,2,2,0,2,2,0.009939,4,0.277685,0.299833,2184.95269
做学教,做学教,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
做文章,做文章,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
做法,做法,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
停战协定,停战协定,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
停摆,停摆,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
停放,停放,notion,notion,"#FFFF00",0,2,2,0,2,2,0.009231,4,0.274307,0.294291,1116.233463
停滞,停滞,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
停驶,停驶,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
健儿,健儿,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
健忘,健忘,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
健社,健社,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
偶然,偶然,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
偶笔,偶笔,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
傑作,傑作,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
储安平,储安平,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
储着,储着,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
催紧,催紧,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
傲慢,傲慢,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
儿孙,儿孙,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
儿戏,儿戏,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
儿皇帝,儿皇帝,notion,notion,"#FFFF00",0,2,2,0,2,2,0.012136,4,0.283566,0.30917,2281.83965
元亡于,元亡于,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
兄弟,兄弟,notion,notion,"#FFFF00",0,2,2,0,5,5,0.013998,4,0.287989,0.31594,2083.189656
充足,充足,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
先世,先世,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
先例,先例,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
先后,先后,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
先知,先知,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
先自孔,先自孔,notion,notion,"#FFFF00",0,1,1,0,1,1,0.002455,4,0.256386,0.262412,0
先要,先要,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
先觉,先觉,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
先进,先进,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
先锋,先锋,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013587,4,0.288104,0.316113,2600.732567
先驱者,先驱者,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
光和热,光和热,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
光复,光复,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
光复节,光复节,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
光洋,光洋,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
光芒万丈,光芒万丈,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
光说,光说,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
克拉索夫,克拉索夫,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007382,4,0.272023,0.290439,0
克斯,克斯,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
克服困难,克服困难,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
克难,克难,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
兖州,兖州,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
党人,党人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.001607,4,0.253991,0.257815,0
党史,党史,notion,notion,"#FFFF00",0,2,2,0,4,4,0.015175,4,0.292144,0.322112,2504.849578
党籍,党籍,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
党纪,党纪,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
兜圈子,兜圈子,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
入侵,入侵,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
入关,入关,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
入康,入康,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
入浙,入浙,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
入社,入社,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
入越,入越,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
入选,入选,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
全会,全会,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
全国总工会,全国总工会,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
全市,全市,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
全椒,全椒,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
全运会,全运会,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
全面性,全面性,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
全面战争,全面战争,notion,notion,"#FFFF00",0,2,2,0,2,2,0.010248,4,0.278395,0.300982,1581.659523
八十三,八十三,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
八十四,八十四,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
八十里,八十里,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
八千,八千,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
八卦,八卦,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
八字,八字,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
八根,八根,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
八章,八章,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
公园,公园,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005476,4,0.265438,0.279039,0
公家,公家,notion,notion,"#FFFF00",0,2,2,0,2,2,0.002601,4,0.253999,0.257857,0.445584
公开竞选,公开竞选,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
公权,公权,notion,notion,"#FFFF00",0,2,2,0,2,2,0.011615,4,0.280609,0.304525,1684.402645
公然反对,公然反对,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
公用事业,公用事业,notion,notion,"#FFFF00",0,4,4,0,4,4,0.023881,4,0.312043,0.349451,10860.370023
六十五,六十五,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
六千,六千,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013313,4,0.286824,0.314177,2324.584598
六天,六天,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
六技,六技,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
六载,六载,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
共军,共军,notion,notion,"#FFFF00",0,1,1,0,3,3,0.005931,4,0.267118,0.281999,0
共军会,共军会,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
共区,共区,notion,notion,"#FFFF00",0,3,3,0,3,3,0.012856,4,0.283263,0.308724,2830.603982
