"Id","Label","type"
"楚图南(1946)","楚图南","author"
"毅夫(1946)","毅夫","author"
"毛以亨(1946)","毛以亨","author"
"求思诀(1946)","求思诀","author"
"江峰(1946)","江峰","author"
"汪明海(1946)","汪明海","author"
"沈志远(1946)","沈志远","author"
"沈燕谋(1946)","沈燕谋","author"
"洛思(1946)","洛思","author"
"洪涛(1946)","洪涛","author"
"浮天(1946)","浮天","author"
"湘文(1946)","湘文","author"
"湘渔(1946)","湘渔","author"
"狄超白(1946)","狄超白","author"
"王原(1946)","王原","author"
"王向凡(1946)","王向凡","author"
"田水(1946)","田水","author"
"田汉(1946)","田汉","author"
"田汝康(1946)","田汝康","author"
"白旭(1946)","白旭","author"
"瞿康祖(1946)","瞿康祖","author"
"程梯云(1946)","程梯云","author"
"章伯钧(1946)","章伯钧","author"
"章英(1946)","章英","author"
"符唐祖(1946)","符唐祖","author"
"纪玄冰(1946)","纪玄冰","author"
"罗稷南(1946)","罗稷南","author"
"耶戈(1946)","耶戈","author"
"艾森(1946)","艾森","author"
"若愚(1946)","若愚","author"
"萧冰(1946)","萧冰","author"
"萧思明(1946)","萧思明","author"
"萧明(1946)","萧明","author"
"蒋天佐(1946)","蒋天佐","author"
"蒲岗(1946)","蒲岗","author"
"袁尘影(1946)","袁尘影","author"
"许虚(1946)","许虚","author"
"诺斯(1946)","诺斯","author"
"赛珍珠(1946)","赛珍珠","author"
"赵心梅(1946)","赵心梅","author"
"迈之(1946)","迈之","author"
"邱去耳(1946)","邱去耳","author"
"邵云涛(1946)","邵云涛","author"
"金华(1946)","金华","author"
"钱能欣(1946)","钱能欣","author"
"陆怀(1946)","陆怀","author"
"陈原(1946)","陈原","author"
"陈友松(1946)","陈友松","author"
"陈烟桥(1946)","陈烟桥","author"
"陈衡哲(1946)","陈衡哲","author"
"陶行知(1946)","陶行知","author"
"非昔(1946)","非昔","author"
"高名凯(1946)","高名凯","author"
"高祖文(1946)","高祖文","author"
"高觉敷(1946)","高觉敷","author"
"魏明(1946)","魏明","author"
"鲁风(1946)","鲁风","author"
"黄雨秋(1946)","黄雨秋","author"
"黎洪(1946)","黎洪","author"
"黎纬北(1946)","黎纬北","author"
"A.K.(1946)","A.K.","author"
"C.L.(1946)","C.L.","author"
"Grary，W.(1946)","Grary，W.","author"
"L·柏罗特(1946)","L·柏罗特","author"
"MK(1946)","MK","author"
"Stein，G.(1946)","Stein，G.","author"
"Woodward，E.L.(1946)","Woodward，E.L.","author"
"__波(1946)","__波","author"
"一之(1946)","一之","author"
"一孔(1946)","一孔","author"
"一行(1946)","一行","author"
"丁丙(1946)","丁丙","author"
"丁丙莉(1946)","丁丙莉","author"
"丁志进(1946)","丁志进","author"
"万力(1946)","万力","author"
"万守义(1946)","万守义","author"
"万来(1946)","万来","author"
"不耳(1946)","不耳","author"
"丘一中(1946)","丘一中","author"
"东山头人(1946)","东山头人","author"
"东郭迪吉(1946)","东郭迪吉","author"
"东风(1946)","东风","author"
"严信民(1946)","严信民","author"
"严奇(1946)","严奇","author"
"严艺英(1946)","严艺英","author"
"丰子恺(1946)","丰子恺","author"
"乃__(1946)","乃__","author"
"乃鹤(1946)","乃鹤","author"
"之的(1946)","之的","author"
"乐水(1946)","乐水","author"
"乡下人(1946)","乡下人","author"
"于仲(1946)","于仲","author"
"于明(1946)","于明","author"
"于潮(1946)","于潮","author"
"于陵(1946)","于陵","author"
"于鹤年(1946)","于鹤年","author"
"云野(1946)","云野","author"
"仁柳(1946)","仁柳","author"
"令狐畏(1946)","令狐畏","author"
"以中(1946)","以中","author"
"以平(1946)","以平","author"
"仰山(1946)","仰山","author"
"任叔谨(1946)","任叔谨","author"
"任四维(1946)","任四维","author"
"任民(1946)","任民","author"
"任钧(1946)","任钧","author"
"伊人(1946)","伊人","author"
"伊仲羊(1946)","伊仲羊","author"
"伊利奥特·罗斯福(1946)","伊利奥特·罗斯福","author"
"伊民(1946)","伊民","author"
"伍丁(1946)","伍丁","author"
"伍宪子(1946)","伍宪子","author"
"伯奇(1946)","伯奇","author"
"伯涛(1946)","伯涛","author"
"何为(1946)","何为","author"
"何兆坤(1946)","何兆坤","author"
"何其芳(1946)","何其芳","author"
"何天(1946)","何天","author"
"何家槐(1946)","何家槐","author"
"何容(1946)","何容","author"
"何康平(1946)","何康平","author"
"何恕(1946)","何恕","author"
"何方(1946)","何方","author"
"何林(1946)","何林","author"
"何永佶(1946)","何永佶","author"
"何清(1946)","何清","author"
"何满(1946)","何满","author"
"何锦明(1946)","何锦明","author"
"余伯约(1946)","余伯约","author"
"余信华(1946)","余信华","author"
"余审之(1946)","余审之","author"
"佛利阿特(1946)","佛利阿特","author"
"作周(1946)","作周","author"
"俞平清(1946)","俞平清","author"
"俞湘文(1946)","俞湘文","author"
"俞白克(1946)","俞白克","author"
"倪平(1946)","倪平","author"
"傅亮(1946)","傅亮","author"
"傅雷(1946)","傅雷","author"
"储安平(1946)","储安平","author"
"元民(1946)","元民","author"
"兆均(1946)","兆均","author"
"光旦(1946)","光旦","author"
"光未然(1946)","光未然","author"
"克汀(1946)","克汀","author"
"全慰天(1946)","全慰天","author"
"公南(1946)","公南","author"
"公隼(1946)","公隼","author"
"其善(1946)","其善","author"
"其玉(1946)","其玉","author"
"农慕之(1946)","农慕之","author"
"冠英(1946)","冠英","author"
"冬池(1946)","冬池","author"
"冯小山(1946)","冯小山","author"
"冯玉祥(1946)","冯玉祥","author"
"冯至(1946)","冯至","author"
"冷欣(1946)","冷欣","author"
"冷铁(1946)","冷铁","author"
"凌元(1946)","凌元","author"
"凌风(1946)","凌风","author"
"凌飞(1946)","凌飞","author"
"凤子(1946)","凤子","author"
"刃锋(1946)","刃锋","author"
"刍雷(1946)","刍雷","author"
"刘中育(1946)","刘中育","author"
"刘健(1946)","刘健","author"
"刘友瑾(1946)","刘友瑾","author"
"刘唯公(1946)","刘唯公","author"
"刘威(1946)","刘威","author"
"刘尊棋(1946)","刘尊棋","author"
"刘恢之(1946)","刘恢之","author"
"刘文茵(1946)","刘文茵","author"
"刘清扬(1946)","刘清扬","author"
"刘白羽(1946)","刘白羽","author"
"刘英(1946)","刘英","author"
"刘谟(1946)","刘谟","author"
"前进危险”(1946)","前进危险”","author"
"剪伯赞(1946)","剪伯赞","author"
"力戈(1946)","力戈","author"
"力扬(1946)","力扬","author"
"力耘(1946)","力耘","author"
"力衡(1946)","力衡","author"
"劳伦斯(1946)","劳伦斯","author"
"劳德拔哈(1946)","劳德拔哈","author"
"劳荣(1946)","劳荣","author"
"劳辛(1946)","劳辛","author"
"勒巩(1946)","勒巩","author"
"勾适生(1946)","勾适生","author"
"匀田(1946)","匀田","author"
"午子(1946)","午子","author"
"华伞(1946)","华伞","author"
"华又严(1946)","华又严","author"
"华庆(1946)","华庆","author"
"华生(1946)","华生","author"
"华臣(1946)","华臣","author"
"单行(1946)","单行","author"
"南人(1946)","南人","author"
"南风(1946)","南风","author"
"卧龙山人(1946)","卧龙山人","author"
"厄尔·白劳德(1946)","厄尔·白劳德","author"
"叙功(1946)","叙功","author"
"古月(1946)","古月","author"
"古泉(1946)","古泉","author"
"古谛(1946)","古谛","author"
"史东山(1946)","史东山","author"
"史刚(1946)","史刚","author"
"史枚(1946)","史枚","author"
"史永(1946)","史永","author"
"史笃(1946)","史笃","author"
"史逸(1946)","史逸","author"
"史鉴(1946)","史鉴","author"
"史靖(1946)","史靖","author"
"叶圣陶(1946)","叶圣陶","author"
"叶正明(1946)","叶正明","author"
"叶浅予(1946)","叶浅予","author"
"叶笃义(1946)","叶笃义","author"
"司徒尚德(1946)","司徒尚德","author"
"司马文森(1946)","司马文森","author"
"向师程(1946)","向师程","author"
"向春(1946)","向春","author"
"向豁(1946)","向豁","author"
"向达(1946)","向达","author"
"吕牛(1946)","吕牛","author"
"吕阳(1946)","吕阳","author"
"君羊(1946)","君羊","author"
"吴大琨(1946)","吴大琨","author"
"吴奔星(1946)","吴奔星","author"
"吴祖光(1946)","吴祖光","author"
"吴禹昌(1946)","吴禹昌","author"
"吴耀宗(1946)","吴耀宗","author"
"呆霞(1946)","呆霞","author"
"周东郊(1946)","周东郊","author"
"周予同(1946)","周予同","author"
"周新民(1946)","周新民","author"
"周绶章(1946)","周绶章","author"
"周荣(1946)","周荣","author"
"味橄(1946)","味橄","author"
"哈哈(1946)","哈哈","author"
"哈里逊·福门(1946)","哈里逊·福门","author"
"哲圣(1946)","哲圣","author"
"唐弢(1946)","唐弢","author"
"唐现之(1946)","唐现之","author"
"唐祥__(1946)","唐祥__","author"
"唐言(1946)","唐言","author"
"国新(1946)","国新","author"
"圣徒(1946)","圣徒","author"
"在灼(1946)","在灼","author"
"坚夫(1946)","坚夫","author"
"培仁(1946)","培仁","author"
"墨君(1946)","墨君","author"
"士刚(1946)","士刚","author"
"复生(1946)","复生","author"
"夏孟辉(1946)","夏孟辉","author"
"夏康农(1946)","夏康农","author"
"夏敏(1946)","夏敏","author"
"夏晨(1946)","夏晨","author"
"夏若愚(1946)","夏若愚","author"
"多鲁(1946)","多鲁","author"
"大希(1946)","大希","author"
"大白(1946)","大白","author"
"大羊(1946)","大羊","author"
"天顽(1946)","天顽","author"
"奔原(1946)","奔原","author"
"奥凯(1946)","奥凯","author"
"姚又馀(1946)","姚又馀","author"
"姚澄波(1946)","姚澄波","author"
"姜庆湘(1946)","姜庆湘","author"
"威尔斯(1946)","威尔斯","author"
"威德(1946)","威德","author"
"娄立齐(1946)","娄立齐","author"
"子冈(1946)","子冈","author"
"子午(1946)","子午","author"
"子敬(1946)","子敬","author"
"子起(1946)","子起","author"
"孔庆赓(1946)","孔庆赓","author"
"孙克宽(1946)","孙克宽","author"
"孙凯根(1946)","孙凯根","author"
"孙宝刚(1946)","孙宝刚","author"
"孙懋德(1946)","孙懋德","author"
"孙源(1946)","孙源","author"
"孙肯来(1946)","孙肯来","author"
"孟南(1946)","孟南","author"
"孟宪章(1946)","孟宪章","author"
"孟晖(1946)","孟晖","author"
"孟永之(1946)","孟永之","author"
"孟浪(1946)","孟浪","author"
"季凤(1946)","季凤","author"
"季季(1946)","季季","author"
"学范(1946)","学范","author"
"安奇(1946)","安奇","author"
"安娜·莎克赛(1946)","安娜·莎克赛","author"
"安娥(1946)","安娥","author"
"安得烈·罗斯(1946)","安得烈·罗斯","author"
"宋云彬(1946)","宋云彬","author"
"宗亿(1946)","宗亿","author"
"宗白华(1946)","宗白华","author"
"宗石(1946)","宗石","author"
"实革(1946)","实革","author"
"宣铁吾(1946)","宣铁吾","author"
"宾符(1946)","宾符","author"
"尊闻(1946)","尊闻","author"
"小兵(1946)","小兵","author"
"小民(1946)","小民","author"
"小鱼(1946)","小鱼","author"
"尔东(1946)","尔东","author"
"尖兵(1946)","尖兵","author"
"尙羣(1946)","尙羣","author"
"尚钺(1946)","尚钺","author"
"尚铖(1946)","尚铖","author"
"尤鲁(1946)","尤鲁","author"
"屠西(1946)","屠西","author"
"岳光(1946)","岳光","author"
"崔嵬(1946)","崔嵬","author"
"崔超明(1946)","崔超明","author"
"左垲(1946)","左垲","author"
"左拉(1946)","左拉","author"
"左昂(1946)","左昂","author"
"巴金(1946)","巴金","author"
"师陀(1946)","师陀","author"
"希孟(1946)","希孟","author"
"希昭(1946)","希昭","author"
"平心(1946)","平心","author"
"平新(1946)","平新","author"
"应卫民(1946)","应卫民","author"
"康纳(1946)","康纳","author"
"廖世承(1946)","廖世承","author"
"廖冰兄(1946)","廖冰兄","author"
"廖婴(1946)","廖婴","author"
"建人(1946)","建人","author"
"弋戈(1946)","弋戈","author"
"引流(1946)","引流","author"
"弘仁(1946)","弘仁","author"
"张一凡(1946)","张一凡","author"
"张一帆(1946)","张一帆","author"
"张云川(1946)","张云川","author"
"张健(1946)","张健","author"
"张光裕(1946)","张光裕","author"
"张凤举(1946)","张凤举","author"
"张刚父(1946)","张刚父","author"
"张印堂(1946)","张印堂","author"
"张君励(1946)","张君励","author"
"张复生(1946)","张复生","author"
"张学良(1946)","张学良","author"
"张宏(1946)","张宏","author"
"张家壻(1946)","张家壻","author"
"张庆一(1946)","张庆一","author"
"张志和(1946)","张志和","author"
"张志龢(1946)","张志龢","author"
"张恒(1946)","张恒","author"
"张文元(1946)","张文元","author"
"张正邦(1946)","张正邦","author"
"张武全(1946)","张武全","author"
"张沈贞清(1946)","张沈贞清","author"
"张澜(1946)","张澜","author"
"张琴(1946)","张琴","author"
"张申府(1946)","张申府","author"
"张絅伯(1946)","张絅伯","author"
"张胆(1946)","张胆","author"
"张西超(1946)","张西超","author"
"张道真(1946)","张道真","author"
"张铁生(1946)","张铁生","author"
"张锐(1946)","张锐","author"
"彭慧(1946)","彭慧","author"
"彭文应(1946)","彭文应","author"
"彭迪先(1946)","彭迪先","author"
"彳亍(1946)","彳亍","author"
"徐学礼(1946)","徐学礼","author"
"徐寅初(1946)","徐寅初","author"
"徐深(1946)","徐深","author"
"徐调孚(1946)","徐调孚","author"
"徐逸(1946)","徐逸","author"
"徐醒(1946)","徐醒","author"
"徐静凡(1946)","徐静凡","author"
"怀椒(1946)","怀椒","author"
"怀瑾(1946)","怀瑾","author"
"思云(1946)","思云","author"
"思慕(1946)","思慕","author"
"思粤(1946)","思粤","author"
"思聪(1946)","思聪","author"
"思辽(1946)","思辽","author"
"惕庵(1946)","惕庵","author"
"愚公(1946)","愚公","author"
"愿翊羣(1946)","愿翊羣","author"
"慧年(1946)","慧年","author"
"戈扬(1946)","戈扬","author"
"戈风(1946)","戈风","author"
"戴世光(1946)","戴世光","author"
"戴文葆(1946)","戴文葆","author"
"戴文赛(1946)","戴文赛","author"
"戾野(1946)","戾野","author"
"捷克(1946)","捷克","author"
"支笔(1946)","支笔","author"
"政客(1946)","政客","author"
"效先(1946)","效先","author"
"文中(1946)","文中","author"
"文人书(1946)","文人书","author"
"文公(1946)","文公","author"
"文孚(1946)","文孚","author"
"文琴(1946)","文琴","author"
"文育英(1946)","文育英","author"
"文茂(1946)","文茂","author"
"文西(1946)","文西","author"
"斯慈(1946)","斯慈","author"
"斯璜翦(1946)","斯璜翦","author"
"斯维(1946)","斯维","author"
"方旅(1946)","方旅","author"
"方生(1946)","方生","author"
"方皇绘(1946)","方皇绘","author"
"方直(1946)","方直","author"
"施丽珠(1946)","施丽珠","author"
"旁听(1946)","旁听","author"
"旦尼(1946)","旦尼","author"
"昭琛(1946)","昭琛","author"
"晋人(1946)","晋人","author"
"晓敷(1946)","晓敷","author"
"普森(1946)","普森","author"
"景伊(1946)","景伊","author"
"景山(1946)","景山","author"
"景文(1946)","景文","author"
"曹叔山(1946)","曹叔山","author"
"曹孟君(1946)","曹孟君","author"
"曹斌华(1946)","曹斌华","author"
"曹斌杰(1946)","曹斌杰","author"
"曹梦阳(1946)","曹梦阳","author"
"曹锡珍(1946)","曹锡珍","author"
"曾其途(1946)","曾其途","author"
"曾尚贤(1946)","曾尚贤","author"
"曾昭抡(1946)","曾昭抡","author"
"木天(1946)","木天","author"
"未英(1946)","未英","author"
"未达(1946)","未达","author"
"朱世贤(1946)","朱世贤","author"
"朱东润(1946)","朱东润","author"
"朱华(1946)","朱华","author"
"朱燮(1946)","朱燮","author"
"朱芸(1946)","朱芸","author"
"朱鸿儒(1946)","朱鸿儒","author"
"李伯球(1946)","李伯球","author"
"李何林(1946)","李何林","author"
"李侠文(1946)","李侠文","author"
"李俞(1946)","李俞","author"
"李健吾(1946)","李健吾","author"
"李公侠(1946)","李公侠","author"
"李公朴(1946)","李公朴","author"
"李公樸(1946)","李公樸","author"
"李凌飞(1946)","李凌飞","author"
"李善丰(1946)","李善丰","author"
"李奈(1946)","李奈","author"
"李如家(1946)","李如家","author"
"李式之(1946)","李式之","author"
"李志(1946)","李志","author"
"李惟丞(1946)","李惟丞","author"
"李普(1946)","李普","author"
"李普曼(1946)","李普曼","author"
"李杜(1946)","李杜","author"
"李济深(1946)","李济深","author"
"李源(1946)","李源","author"
"李漫(1946)","李漫","author"
"李澈庐(1946)","李澈庐","author"
"李苓(1946)","李苓","author"
"杜威(1946)","杜威","author"
"杜守素(1946)","杜守素","author"
"杜岩(1946)","杜岩","author"
"杜德(1946)","杜德","author"
"杜若(1946)","杜若","author"
"杨伯恺(1946)","杨伯恺","author"
"杨允元(1946)","杨允元","author"
