Id,Label,timeset,type,color
王艮仲(1947),王艮仲,,author,"#B4B4B4"
江问渔(1947),江问渔,,author,"#B4B4B4"
费孝通(1947),费孝通,,author,"#B4B4B4"
王厚生(1947),王厚生,,author,"#B4B4B4"
金大均(1947),金大均,,author,"#B4B4B4"
卫玉(1947),卫玉,,author,"#B4B4B4"
吴世昌(1947),吴世昌,,author,"#B4B4B4"
文骊(1947),文骊,,author,"#B4B4B4"
申铭(1947),申铭,,author,"#B4B4B4"
储安平(1947),储安平,,author,"#B4B4B4"
程梯云(1947),程梯云,,author,"#B4B4B4"
抱一(1947),抱一,,author,"#B4B4B4"
方成(1947),方成,,author,"#B4B4B4"
黛英(1947),黛英,,author,"#B4B4B4"
《时与文》,《时与文》,,journal,"#00EB00"
王亚南(1947),王亚南,,author,"#B4B4B4"
光祖(1947),光祖,,author,"#B4B4B4"
吕克难(1947),吕克难,,author,"#B4B4B4"
旧风(1947),旧风,,author,"#B4B4B4"
李慕白(1947),李慕白,,author,"#B4B4B4"
毅生(1947),毅生,,author,"#B4B4B4"
紫云(1947),紫云,,author,"#B4B4B4"
黄撼石(1947),黄撼石,,author,"#B4B4B4"
周公南(1947),周公南,,author,"#B4B4B4"
方芳(1947),方芳,,author,"#B4B4B4"
林焕平(1947),林焕平,,author,"#B4B4B4"
梁漱溟(1947),梁漱溟,,author,"#B4B4B4"
程桯(1947),程桯,,author,"#B4B4B4"
米谷(1947),米谷,,author,"#B4B4B4"
丕谷(1947),丕谷,,author,"#B4B4B4"
中南(1947),中南,,author,"#B4B4B4"
容方(1947),容方,,author,"#B4B4B4"
张文元(1947),张文元,,author,"#B4B4B4"
李桦(1947),李桦,,author,"#B4B4B4"
毛以亨(1947),毛以亨,,author,"#B4B4B4"
穆企(1947),穆企,,author,"#B4B4B4"
罗梦册(1947),罗梦册,,author,"#B4B4B4"
《主流》,《主流》,,journal,"#00EB00"
赵志华(1947),赵志华,,author,"#B4B4B4"
张东荪(1947),张东荪,,author,"#B4B4B4"
扬庶威(1947),扬庶威,,author,"#B4B4B4"
朱哈娜(1947),朱哈娜,,author,"#B4B4B4"
楼邦彦(1947),楼邦彦,,author,"#B4B4B4"
补斋(1947),补斋,,author,"#B4B4B4"
陆诒(1947),陆诒,,author,"#B4B4B4"
陈涛(1947),陈涛,,author,"#B4B4B4"
陈衡哲(1947),陈衡哲,,author,"#B4B4B4"
张霞飞(1947),张霞飞,,author,"#B4B4B4"
悲华(1947),悲华,,author,"#B4B4B4"
梁子奇(1947),梁子奇,,author,"#B4B4B4"
沈定一(1947),沈定一,,author,"#B4B4B4"
顾佩之(1947),顾佩之,,author,"#B4B4B4"
吴荷景(1947),吴荷景,,author,"#B4B4B4"
宋宝山(1947),宋宝山,,author,"#B4B4B4"
小鱼(1947),小鱼,,author,"#B4B4B4"
尼龙(1947),尼龙,,author,"#B4B4B4"
方__(1947),方__,,author,"#B4B4B4"
曾昭抡(1947),曾昭抡,,author,"#B4B4B4"
朱树锦(1947),朱树锦,,author,"#B4B4B4"
浦熙修(1947),浦熙修,,author,"#B4B4B4"
石东(1947),石东,,author,"#B4B4B4"
石仲子(1947),石仲子,,author,"#B4B4B4"
胡先驌(1947),胡先驌,,author,"#B4B4B4"
胡笛(1947),胡笛,,author,"#B4B4B4"
费正(1947),费正,,author,"#B4B4B4"
陈明(1947),陈明,,author,"#B4B4B4"
何肫林(1947),何肫林,,author,"#B4B4B4"
司马天籁(1947),司马天籁,,author,"#B4B4B4"
吴恩裕(1947),吴恩裕,,author,"#B4B4B4"
宦乡(1947),宦乡,,author,"#B4B4B4"
戴文赛(1947),戴文赛,,author,"#B4B4B4"
扬义旗(1947),扬义旗,,author,"#B4B4B4"
斐多菲(1947),斐多菲,,author,"#B4B4B4"
施复亮(1947),施复亮,,author,"#B4B4B4"
日辰(1947),日辰,,author,"#B4B4B4"
杨刚(1947),杨刚,,author,"#B4B4B4"
杨戎(1947),杨戎,,author,"#B4B4B4"
林海(1947),林海,,author,"#B4B4B4"
樊弘(1947),樊弘,,author,"#B4B4B4"
潘光旦(1947),潘光旦,,author,"#B4B4B4"
潘光祖(1947),潘光祖,,author,"#B4B4B4"
蔡尚思(1947),蔡尚思,,author,"#B4B4B4"
《现代文摘(上海)》,《现代文摘(上海)》,,journal,"#00EB00"
赵心梅(1947),赵心梅,,author,"#B4B4B4"
逸之(1947),逸之,,author,"#B4B4B4"
鑑空(1947),鑑空,,author,"#B4B4B4"
陆养浩(1947),陆养浩,,author,"#B4B4B4"
陈梅卿(1947),陈梅卿,,author,"#B4B4B4"
静观(1947),静观,,author,"#B4B4B4"
鹤如(1947),鹤如,,author,"#B4B4B4"
黄药眠(1947),黄药眠,,author,"#B4B4B4"
云彬(1947),云彬,,author,"#B4B4B4"
人之初(1947),人之初,,author,"#B4B4B4"
伍丹戈(1947),伍丹戈,,author,"#B4B4B4"
凌华(1947),凌华,,author,"#B4B4B4"
华罗庚(1947),华罗庚,,author,"#B4B4B4"
华莱士(1947),华莱士,,author,"#B4B4B4"
叶苗(1947),叶苗,,author,"#B4B4B4"
商翼(1947),商翼,,author,"#B4B4B4"
土人(1947),土人,,author,"#B4B4B4"
夏史(1947),夏史,,author,"#B4B4B4"
姚志英(1947),姚志英,,author,"#B4B4B4"
子敬(1947),子敬,,author,"#B4B4B4"
孙亚夫(1947),孙亚夫,,author,"#B4B4B4"
季羡林(1947),季羡林,,author,"#B4B4B4"
平凡(1947),平凡,,author,"#B4B4B4"
张演(1947),张演,,author,"#B4B4B4"
戴镏龄(1947),戴镏龄,,author,"#B4B4B4"
文琪(1947),文琪,,author,"#B4B4B4"
方显廷(1947),方显廷,,author,"#B4B4B4"
方登朋(1947),方登朋,,author,"#B4B4B4"
晓笛(1947),晓笛,,author,"#B4B4B4"
晦庵(1947),晦庵,,author,"#B4B4B4"
杨西孟(1947),杨西孟,,author,"#B4B4B4"
林维仁(1947),林维仁,,author,"#B4B4B4"
欧阳长虹(1947),欧阳长虹,,author,"#B4B4B4"
江流(1947),江流,,author,"#B4B4B4"
洪荒(1947),洪荒,,author,"#B4B4B4"
王任重(1947),王任重,,author,"#B4B4B4"
盾戈(1947),盾戈,,author,"#B4B4B4"
碧遥(1947),碧遥,,author,"#B4B4B4"
老马(1947),老马,,author,"#B4B4B4"
苏新(1947),苏新,,author,"#B4B4B4"
萧遥(1947),萧遥,,author,"#B4B4B4"
辛扬火(1947),辛扬火,,author,"#B4B4B4"
邓初民(1947),邓初民,,author,"#B4B4B4"
金颖(1947),金颖,,author,"#B4B4B4"
鉴空(1947),鉴空,,author,"#B4B4B4"
钱端升(1947),钱端升,,author,"#B4B4B4"
陈汉(1947),陈汉,,author,"#B4B4B4"
陈行健(1947),陈行健,,author,"#B4B4B4"
霍然(1947),霍然,,author,"#B4B4B4"
韩德培(1947),韩德培,,author,"#B4B4B4"
顾秉之(1947),顾秉之,,author,"#B4B4B4"
黄非(1947),黄非,,author,"#B4B4B4"
Kingdom，F.(1947),Kingdom，F.,,author,"#B4B4B4"
MH(1947),MH,,author,"#B4B4B4"
Shih，H.P.F.(1947),Shih，H.P.F.,,author,"#B4B4B4"
W._B._Yeats(1947),W._B._Yeats,,author,"#B4B4B4"
丁洪範(1947),丁洪範,,author,"#B4B4B4"
万武(1947),万武,,author,"#B4B4B4"
严仁赓(1947),严仁赓,,author,"#B4B4B4"
乔木(1947),乔木,,author,"#B4B4B4"
于人(1947),于人,,author,"#B4B4B4"
于冰(1947),于冰,,author,"#B4B4B4"
任鸿隽(1947),任鸿隽,,author,"#B4B4B4"
伍藻池(1947),伍藻池,,author,"#B4B4B4"
何永佶(1947),何永佶,,author,"#B4B4B4"
佚名(1947),佚名,,author,"#B4B4B4"
凤子(1947),凤子,,author,"#B4B4B4"
刘迺诚(1947),刘迺诚,,author,"#B4B4B4"
华山(1947),华山,,author,"#B4B4B4"
史超礼(1947),史超礼,,author,"#B4B4B4"
司马怀冰(1947),司马怀冰,,author,"#B4B4B4"
吴清友(1947),吴清友,,author,"#B4B4B4"
周东郊(1947),周东郊,,author,"#B4B4B4"
周伯棣(1947),周伯棣,,author,"#B4B4B4"
周绶章(1947),周绶章,,author,"#B4B4B4"
唐思礼(1947),唐思礼,,author,"#B4B4B4"
夏奈蒂(1947),夏奈蒂,,author,"#B4B4B4"
孔瑞明(1947),孔瑞明,,author,"#B4B4B4"
安平(1947),安平,,author,"#B4B4B4"
尹其文(1947),尹其文,,author,"#B4B4B4"
廖树涵(1947),廖树涵,,author,"#B4B4B4"
张帆(1947),张帆,,author,"#B4B4B4"
张述祖(1947),张述祖,,author,"#B4B4B4"
晨曦(1947),晨曦,,author,"#B4B4B4"
朱亦松(1947),朱亦松,,author,"#B4B4B4"
朱自清(1947),朱自清,,author,"#B4B4B4"
李伯球(1947),李伯球,,author,"#B4B4B4"
李白凤(1947),李白凤,,author,"#B4B4B4"
李继耳(1947),李继耳,,author,"#B4B4B4"
李维林(1947),李维林,,author,"#B4B4B4"
杜渐(1947),杜渐,,author,"#B4B4B4"
杨人楩(1947),杨人楩,,author,"#B4B4B4"
杨震羽(1947),杨震羽,,author,"#B4B4B4"
林其民(1947),林其民,,author,"#B4B4B4"
林如稷(1947),林如稷,,author,"#B4B4B4"
林木(1947),林木,,author,"#B4B4B4"
林沧白(1947),林沧白,,author,"#B4B4B4"
林郁(1947),林郁,,author,"#B4B4B4"
柏舟(1947),柏舟,,author,"#B4B4B4"
汤德明(1947),汤德明,,author,"#B4B4B4"
沈志远(1947),沈志远,,author,"#B4B4B4"
沈正仑(1947),沈正仑,,author,"#B4B4B4"
流水(1947),流水,,author,"#B4B4B4"
潘孑农(1947),潘孑农,,author,"#B4B4B4"
王迅雷(1947),王迅雷,,author,"#B4B4B4"
王遵明(1947),王遵明,,author,"#B4B4B4"
田汝康(1947),田汝康,,author,"#B4B4B4"
白薇(1947),白薇,,author,"#B4B4B4"
笪移今(1947),笪移今,,author,"#B4B4B4"
筠友(1947),筠友,,author,"#B4B4B4"
老百姓(1947),老百姓,,author,"#B4B4B4"
胡先骕(1947),胡先骕,,author,"#B4B4B4"
胡适(1947),胡适,,author,"#B4B4B4"
臧克家(1947),臧克家,,author,"#B4B4B4"
茅盾(1947),茅盾,,author,"#B4B4B4"
蔡壬侯(1947),蔡壬侯,,author,"#B4B4B4"
觉天(1947),觉天,,author,"#B4B4B4"
赵镇乾(1947),赵镇乾,,author,"#B4B4B4"
辛莘(1947),辛莘,,author,"#B4B4B4"
郑道传(1947),郑道传,,author,"#B4B4B4"
金克木(1947),金克木,,author,"#B4B4B4"
钱光宙(1947),钱光宙,,author,"#B4B4B4"
钱锺书(1947),钱锺书,,author,"#B4B4B4"
问渔(1947),问渔,,author,"#B4B4B4"
闵军(1947),闵军,,author,"#B4B4B4"
阿明(1947),阿明,,author,"#B4B4B4"
阿礼(1947),阿礼,,author,"#B4B4B4"
陈士华(1947),陈士华,,author,"#B4B4B4"
陶孟和(1947),陶孟和,,author,"#B4B4B4"
马叙伦(1947),马叙伦,,author,"#B4B4B4"
马寅初(1947),马寅初,,author,"#B4B4B4"
高潮(1947),高潮,,author,"#B4B4B4"
Briggs，W.(1947),Briggs，W.,,author,"#B4B4B4"
Kaim，J.R.(1947),Kaim，J.R.,,author,"#B4B4B4"
Lewis，A.(1947),Lewis，A.,,author,"#B4B4B4"
Martin，R.P.(1947),Martin，R.P.,,author,"#B4B4B4"
Nathaniel_Peffer(1947),Nathaniel_Peffer,,author,"#B4B4B4"
Tsao，F.L.(1947),Tsao，F.L.,,author,"#B4B4B4"
Zee，W.S.(1947),Zee，W.S.,,author,"#B4B4B4"
丁果(1947),丁果,,author,"#B4B4B4"
丁芸(1947),丁芸,,author,"#B4B4B4"
与稷(1947),与稷,,author,"#B4B4B4"
任俶傥(1947),任俶傥,,author,"#B4B4B4"
伊里斯(1947),伊里斯,,author,"#B4B4B4"
伍啓元(1947),伍啓元,,author,"#B4B4B4"
伍宪子(1947),伍宪子,,author,"#B4B4B4"
伍山(1947),伍山,,author,"#B4B4B4"
伯奇(1947),伯奇,,author,"#B4B4B4"
伯珩(1947),伯珩,,author,"#B4B4B4"
何慧英(1947),何慧英,,author,"#B4B4B4"
余才友(1947),余才友,,author,"#B4B4B4"
信义(1947),信义,,author,"#B4B4B4"
傅亮(1947),傅亮,,author,"#B4B4B4"
兰枻(1947),兰枻,,author,"#B4B4B4"
关怀(1947),关怀,,author,"#B4B4B4"
冬耕(1947),冬耕,,author,"#B4B4B4"
冯亦代(1947),冯亦代,,author,"#B4B4B4"
冯契(1947),冯契,,author,"#B4B4B4"
刃锋(1947),刃锋,,author,"#B4B4B4"
千家驹(1947),千家驹,,author,"#B4B4B4"
卫挺生(1947),卫挺生,,author,"#B4B4B4"
史特朗(1947),史特朗,,author,"#B4B4B4"
史靖(1947),史靖,,author,"#B4B4B4"
向日(1947),向日,,author,"#B4B4B4"
向晓(1947),向晓,,author,"#B4B4B4"
吕荧(1947),吕荧,,author,"#B4B4B4"
吴元黎(1947),吴元黎,,author,"#B4B4B4"
吴晗(1947),吴晗,,author,"#B4B4B4"
吴靓云(1947),吴靓云,,author,"#B4B4B4"
周子亚(1947),周子亚,,author,"#B4B4B4"
周建人(1947),周建人,,author,"#B4B4B4"
周炳琳(1947),周炳琳,,author,"#B4B4B4"
周谷城(1947),周谷城,,author,"#B4B4B4"
夏炎德(1947),夏炎德,,author,"#B4B4B4"
奚家立(1947),奚家立,,author,"#B4B4B4"
姜庆湘(1947),姜庆湘,,author,"#B4B4B4"
娄立斋(1947),娄立斋,,author,"#B4B4B4"
孙克宽(1947),孙克宽,,author,"#B4B4B4"
孙殿伟(1947),孙殿伟,,author,"#B4B4B4"
宋宝尊(1947),宋宝尊,,author,"#B4B4B4"
寒山(1947),寒山,,author,"#B4B4B4"
尹行六(1947),尹行六,,author,"#B4B4B4"
幼翀(1947),幼翀,,author,"#B4B4B4"
张传宗(1947),张传宗,,author,"#B4B4B4"
张啸虎(1947),张啸虎,,author,"#B4B4B4"
张国懋(1947),张国懋,,author,"#B4B4B4"
张国昌(1947),张国昌,,author,"#B4B4B4"
张国生(1947),张国生,,author,"#B4B4B4"
张文(1947),张文,,author,"#B4B4B4"
张永久(1947),张永久,,author,"#B4B4B4"
张远清(1947),张远清,,author,"#B4B4B4"
张铁生(1947),张铁生,,author,"#B4B4B4"
徐源浩(1947),徐源浩,,author,"#B4B4B4"
徐述纶(1947),徐述纶,,author,"#B4B4B4"
慕容苗(1947),慕容苗,,author,"#B4B4B4"
所亚(1947),所亚,,author,"#B4B4B4"
拉斯基(1947),拉斯基,,author,"#B4B4B4"
文觉(1947),文觉,,author,"#B4B4B4"
文骥(1947),文骥,,author,"#B4B4B4"
斯鸣(1947),斯鸣,,author,"#B4B4B4"
方竹平(1947),方竹平,,author,"#B4B4B4"
方艾(1947),方艾,,author,"#B4B4B4"
曹永辉(1947),曹永辉,,author,"#B4B4B4"
朱偰(1947),朱偰,,author,"#B4B4B4"
朱哈哪(1947),朱哈哪,,author,"#B4B4B4"
李健吾(1947),李健吾,,author,"#B4B4B4"
李普曼(1947),李普曼,,author,"#B4B4B4"
李正文(1947),李正文,,author,"#B4B4B4"
杨义旗(1947),杨义旗,,author,"#B4B4B4"
杨可扬(1947),杨可扬,,author,"#B4B4B4"
杨晦(1947),杨晦,,author,"#B4B4B4"
杨荫溥(1947),杨荫溥,,author,"#B4B4B4"
林布(1947),林布,,author,"#B4B4B4"
林朋(1947),林朋,,author,"#B4B4B4"
柳逢仙(1947),柳逢仙,,author,"#B4B4B4"
梁秋水(1947),梁秋水,,author,"#B4B4B4"
梁纯夫(1947),梁纯夫,,author,"#B4B4B4"
楚图南(1947),楚图南,,author,"#B4B4B4"
欧阳显悦(1947),欧阳显悦,,author,"#B4B4B4"
武明嘉(1947),武明嘉,,author,"#B4B4B4"
沈立钧(1947),沈立钧,,author,"#B4B4B4"
沈鹤如(1947),沈鹤如,,author,"#B4B4B4"
洪步蟾(1947),洪步蟾,,author,"#B4B4B4"
浩泓(1947),浩泓,,author,"#B4B4B4"
漆琪生(1947),漆琪生,,author,"#B4B4B4"
潘亢三(1947),潘亢三,,author,"#B4B4B4"
潘公展(1947),潘公展,,author,"#B4B4B4"
潘子平(1947),潘子平,,author,"#B4B4B4"
火凤(1947),火凤,,author,"#B4B4B4"
王寄篱(1947),王寄篱,,author,"#B4B4B4"
王新命(1947),王新命,,author,"#B4B4B4"
王琦(1947),王琦,,author,"#B4B4B4"
王芸生(1947),王芸生,,author,"#B4B4B4"
王铁崖(1947),王铁崖,,author,"#B4B4B4"
田涛(1947),田涛,,author,"#B4B4B4"
白坚石(1947),白坚石,,author,"#B4B4B4"
白银根(1947),白银根,,author,"#B4B4B4"
瞿康祖(1947),瞿康祖,,author,"#B4B4B4"
穆歌(1947),穆歌,,author,"#B4B4B4"
空了(1947),空了,,author,"#B4B4B4"
简贯三(1947),简贯三,,author,"#B4B4B4"
约翰根室(1947),约翰根室,,author,"#B4B4B4"
纯青(1947),纯青,,author,"#B4B4B4"
编者(1947),编者,,author,"#B4B4B4"
罗多夫(1947),罗多夫,,author,"#B4B4B4"
罗蒙(1947),罗蒙,,author,"#B4B4B4"
胡竟良(1947),胡竟良,,author,"#B4B4B4"
苏渊雷(1947),苏渊雷,,author,"#B4B4B4"
范仲(1947),范仲,,author,"#B4B4B4"
莘薇(1947),莘薇,,author,"#B4B4B4"
萧公权(1947),萧公权,,author,"#B4B4B4"
萨哈林(1947),萨哈林,,author,"#B4B4B4"
董化之(1947),董化之,,author,"#B4B4B4"
讷维(1947),讷维,,author,"#B4B4B4"
许柏(1947),许柏,,author,"#B4B4B4"
诸葛孑明(1947),诸葛孑明,,author,"#B4B4B4"
谢斐然(1947),谢斐然,,author,"#B4B4B4"
费雯(1947),费雯,,author,"#B4B4B4"
贺昌羣(1947),贺昌羣,,author,"#B4B4B4"
赵延年(1947),赵延年,,author,"#B4B4B4"
赵涵(1947),赵涵,,author,"#B4B4B4"
邓嗣禹(1947),邓嗣禹,,author,"#B4B4B4"
邵秉铨(1947),邵秉铨,,author,"#B4B4B4"
邹云涛(1947),邹云涛,,author,"#B4B4B4"
郑林莊(1947),郑林莊,,author,"#B4B4B4"
郭大力(1947),郭大力,,author,"#B4B4B4"
郭森麒(1947),郭森麒,,author,"#B4B4B4"
郭沫若(1947),郭沫若,,author,"#B4B4B4"
金榖穗(1947),金榖穗,,author,"#B4B4B4"
钱公武(1947),钱公武,,author,"#B4B4B4"
钱实甫(1947),钱实甫,,author,"#B4B4B4"
钱毅(1947),钱毅,,author,"#B4B4B4"
钱能欣(1947),钱能欣,,author,"#B4B4B4"
陆鳞勋(1947),陆鳞勋,,author,"#B4B4B4"
陆麟勋(1947),陆麟勋,,author,"#B4B4B4"
陈仲期(1947),陈仲期,,author,"#B4B4B4"
陈力(1947),陈力,,author,"#B4B4B4"
陈善基(1947),陈善基,,author,"#B4B4B4"
陈彤鍪(1947),陈彤鍪,,author,"#B4B4B4"
陈微子(1947),陈微子,,author,"#B4B4B4"
陈振汉(1947),陈振汉,,author,"#B4B4B4"
陈旭麓(1947),陈旭麓,,author,"#B4B4B4"
陈时臬(1947),陈时臬,,author,"#B4B4B4"
陈纳(1947),陈纳,,author,"#B4B4B4"
陈荣纬(1947),陈荣纬,,author,"#B4B4B4"
陈达(1947),陈达,,author,"#B4B4B4"
陈际云(1947),陈际云,,author,"#B4B4B4"
陶大镛(1947),陶大镛,,author,"#B4B4B4"
霍焰(1947),霍焰,,author,"#B4B4B4"
马义(1947),马义,,author,"#B4B4B4"
马凡陀(1947),马凡陀,,author,"#B4B4B4"
高歌(1947),高歌,,author,"#B4B4B4"
鲍威尔(1947),鲍威尔,,author,"#B4B4B4"
麦祥(1947),麦祥,,author,"#B4B4B4"
黄一裳(1947),黄一裳,,author,"#B4B4B4"
黄墅(1947),黄墅,,author,"#B4B4B4"
默沙(1947),默沙,,author,"#B4B4B4"
龙子(1947),龙子,,author,"#B4B4B4"
（美）康麦格(1947),（美）康麦格,,author,"#B4B4B4"
Baldwin，R.N.(1947),Baldwin，R.N.,,author,"#B4B4B4"
Barkley，A.W.(1947),Barkley，A.W.,,author,"#B4B4B4"
Chapman，C.(1947),Chapman，C.,,author,"#B4B4B4"
Conde，D.(1947),Conde，D.,,author,"#B4B4B4"
Daniell，R.(1947),Daniell，R.,,author,"#B4B4B4"
Deane，H.(1947),Deane，H.,,author,"#B4B4B4"
Dodds，H.W.(1947),Dodds，H.W.,,author,"#B4B4B4"
Donald_Morrow(1947),Donald_Morrow,,author,"#B4B4B4"
Dymshitz，I.(1947),Dymshitz，I.,,author,"#B4B4B4"
Falconer，D.B.(1947),Falconer，D.B.,,author,"#B4B4B4"
Hall，A.(1947),Hall，A.,,author,"#B4B4B4"
Huxley.J(1947),Huxley.J,,author,"#B4B4B4"
Jcres，G.E.(1947),Jcres，G.E.,,author,"#B4B4B4"
Jinseng，L.(1947),Jinseng，L.,,author,"#B4B4B4"
K.T.(1947),K.T.,,author,"#B4B4B4"
Kingdon，F.(1947),Kingdon，F.,,author,"#B4B4B4"
Kroll，J.(1947),Kroll，J.,,author,"#B4B4B4"
L.C(1947),L.C,,author,"#B4B4B4"
Lee，F.(1947),Lee，F.,,author,"#B4B4B4"
Leo_Rissin(1947),Leo_Rissin,,author,"#B4B4B4"
Ling，F.(1947),Ling，F.,,author,"#B4B4B4"
Loftus，J.(1947),Loftus，J.,,author,"#B4B4B4"
M.P(1947),M.P,,author,"#B4B4B4"
MURPHY.M.E(1947),MURPHY.M.E,,author,"#B4B4B4"
Martin，J.S.(1947),Martin，J.S.,,author,"#B4B4B4"
Masses，M.(1947),Masses，M.,,author,"#B4B4B4"
Meng，C.Y.W.(1947),Meng，C.Y.W.,,author,"#B4B4B4"
Mond，R.D.(1947),Mond，R.D.,,author,"#B4B4B4"
M·H(1947),M·H,,author,"#B4B4B4"
Nover(1947),Nover,,author,"#B4B4B4"
Peffer，N.(1947),Peffer，N.,,author,"#B4B4B4"
Powell.J.W.(1947),Powell.J.W.,,author,"#B4B4B4"
Rand，C.(1947),Rand，C.,,author,"#B4B4B4"
Renner.K(1947),Renner.K,,author,"#B4B4B4"
Rissin，L.(1947),Rissin，L.,,author,"#B4B4B4"
Sa(1947),Sa,,author,"#B4B4B4"
Salisbury，H.E.(1947),Salisbury，H.E.,,author,"#B4B4B4"
Salisbvry，H.E.(1947),Salisbvry，H.E.,,author,"#B4B4B4"
Schumpeter，T.A.(1947),Schumpeter，T.A.,,author,"#B4B4B4"
Shah，H.(1947),Shah，H.,,author,"#B4B4B4"
Shaw.G.B.(1947),Shaw.G.B.,,author,"#B4B4B4"
Shaw，S.(1947),Shaw，S.,,author,"#B4B4B4"
Sheng，C.F.(1947),Sheng，C.F.,,author,"#B4B4B4"
Siegfried，A.(1947),Siegfried，A.,,author,"#B4B4B4"
Stewart，M.S.(1947),Stewart，M.S.,,author,"#B4B4B4"
Suizbfrgetr，C.L.(1947),Suizbfrgetr，C.L.,,author,"#B4B4B4"
TG(1947),TG,,author,"#B4B4B4"
Tawney.R.H.(1947),Tawney.R.H.,,author,"#B4B4B4"
Theophrastus(1947),Theophrastus,,author,"#B4B4B4"
Thomas_Carlyle(1947),Thomas_Carlyle,,author,"#B4B4B4"
Tsao，H.L.(1947),Tsao，H.L.,,author,"#B4B4B4"
WS(1947),WS,,author,"#B4B4B4"
William_Blake(1947),William_Blake,,author,"#B4B4B4"
Y.S.W(1947),Y.S.W,,author,"#B4B4B4"
Yegorov，P.(1947),Yegorov，P.,,author,"#B4B4B4"
Young，J.(1947),Young，J.,,author,"#B4B4B4"
Zuns，P.J.(1947),Zuns，P.J.,,author,"#B4B4B4"
一农(1947),一农,,author,"#B4B4B4"
一清(1947),一清,,author,"#B4B4B4"
一苇(1947),一苇,,author,"#B4B4B4"
一荣(1947),一荣,,author,"#B4B4B4"
一萍(1947),一萍,,author,"#B4B4B4"
丁易(1947),丁易,,author,"#B4B4B4"
丁驌(1947),丁驌,,author,"#B4B4B4"
万光(1947),万光,,author,"#B4B4B4"
万守义(1947),万守义,,author,"#B4B4B4"
万家保(1947),万家保,,author,"#B4B4B4"
万锺民(1947),万锺民,,author,"#B4B4B4"
上官北斗(1947),上官北斗,,author,"#B4B4B4"
上苑(1947),上苑,,author,"#B4B4B4"
不移(1947),不移,,author,"#B4B4B4"
不雅诗人(1947),不雅诗人,,author,"#B4B4B4"
严兴之(1947),严兴之,,author,"#B4B4B4"
严凌(1947),严凌,,author,"#B4B4B4"
严敬舆(1947),严敬舆,,author,"#B4B4B4"
严林松(1947),严林松,,author,"#B4B4B4"
严若傑(1947),严若傑,,author,"#B4B4B4"
为民(1947),为民,,author,"#B4B4B4"
习之(1947),习之,,author,"#B4B4B4"
于夫(1947),于夫,,author,"#B4B4B4"
于鹤年(1947),于鹤年,,author,"#B4B4B4"
云舫(1947),云舫,,author,"#B4B4B4"
云虹(1947),云虹,,author,"#B4B4B4"
交大鸣社(1947),交大鸣社,,author,"#B4B4B4"
仁沛(1947),仁沛,,author,"#B4B4B4"
仇肇曾(1947),仇肇曾,,author,"#B4B4B4"
仞夐(1947),仞夐,,author,"#B4B4B4"
令狐(1947),令狐,,author,"#B4B4B4"
以群(1947),以群,,author,"#B4B4B4"
任九皋(1947),任九皋,,author,"#B4B4B4"
任叔永（鸿隽）(1947),任叔永（鸿隽）,,author,"#B4B4B4"
任可忠(1947),任可忠,,author,"#B4B4B4"
任钧(1947),任钧,,author,"#B4B4B4"
任雄(1947),任雄,,author,"#B4B4B4"
伊布拉因·阿尔敏沙林(1947),伊布拉因·阿尔敏沙林,,author,"#B4B4B4"
伍眞(1947),伍眞,,author,"#B4B4B4"
伟夫(1947),伟夫,,author,"#B4B4B4"
伟晨(1947),伟晨,,author,"#B4B4B4"
伯识(1947),伯识,,author,"#B4B4B4"
伯迦(1947),伯迦,,author,"#B4B4B4"
但尼(1947),但尼,,author,"#B4B4B4"
佐文(1947),佐文,,author,"#B4B4B4"
何兆坤(1947),何兆坤,,author,"#B4B4B4"
何光楣(1947),何光楣,,author,"#B4B4B4"
何公敢(1947),何公敢,,author,"#B4B4B4"
《展望》,《展望》,,journal,"#00EB00"
何其(1947),何其,,author,"#B4B4B4"
何凝(1947),何凝,,author,"#B4B4B4"
何华(1947),何华,,author,"#B4B4B4"
何奇(1947),何奇,,author,"#B4B4B4"
何幸之(1947),何幸之,,author,"#B4B4B4"
何彭(1947),何彭,,author,"#B4B4B4"
何时(1947),何时,,author,"#B4B4B4"
何清云(1947),何清云,,author,"#B4B4B4"
何经沛(1947),何经沛,,author,"#B4B4B4"
何若钧(1947),何若钧,,author,"#B4B4B4"
何蕴冰(1947),何蕴冰,,author,"#B4B4B4"
何达(1947),何达,,author,"#B4B4B4"
余为群(1947),余为群,,author,"#B4B4B4"
余信华(1947),余信华,,author,"#B4B4B4"
余克信(1947),余克信,,author,"#B4B4B4"
余初侨(1947),余初侨,,author,"#B4B4B4"
余孟如(1947),余孟如,,author,"#B4B4B4"
余所亚(1947),余所亚,,author,"#B4B4B4"
余景文(1947),余景文,,author,"#B4B4B4"
余纪泽(1947),余纪泽,,author,"#B4B4B4"
余长甲(1947),余长甲,,author,"#B4B4B4"
侯朗如(1947),侯朗如,,author,"#B4B4B4"
侯绍章(1947),侯绍章,,author,"#B4B4B4"
保生(1947),保生,,author,"#B4B4B4"
俞仲(1947),俞仲,,author,"#B4B4B4"
俞大栋(1947),俞大栋,,author,"#B4B4B4"
俞寰澄(1947),俞寰澄,,author,"#B4B4B4"
俞平伯(1947),俞平伯,,author,"#B4B4B4"
俞庆棠(1947),俞庆棠,,author,"#B4B4B4"
